cve_id,published,last_modified,vuln_status,cwe_id,nvd_extracted_at_utc,cvss_version,cvss_source,base_score,severity,attack_vector,attack_complexity,privileges_required,user_interaction,confidentiality_impact,integrity_impact,availability_impact,vendor_project,product,vulnerability_name,date_added,short_description,required_action,due_date,known_ransomware_campaign_use,notes,kev_extracted_at_utc,in_kev,days_to_kev
CVE-2025-22917,2025-01-28 22:15:16.770000+00:00,2026-06-17 08:50:57.350000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,5.4,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2025-0800,2025-01-29 02:15:27.373000+00:00,2026-06-17 08:27:09.863000+00:00,Analyzed,CWE-79,2026-09-10T23:40:04.178604Z,4.0,cna@vuldb.com,5.1,MEDIUM,NETWORK,LOW,HIGH,NONE,,,,,,,,,,,,,,0,
CVE-2025-0802,2025-01-29 02:15:27.550000+00:00,2026-06-17 08:27:10.107000+00:00,Analyzed,CWE-266,2026-09-10T23:40:04.178604Z,4.0,cna@vuldb.com,6.9,MEDIUM,NETWORK,LOW,NONE,NONE,,,,,,,,,,,,,,0,
CVE-2025-23362,2025-01-29 02:15:27.910000+00:00,2026-06-17 08:53:48.403000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,3.0,vultures@jpcert.or.jp,6.1,MEDIUM,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2024-13696,2025-01-29 08:15:19.677000+00:00,2026-06-17 07:02:33.557000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,3.1,security@wordfence.com,7.2,HIGH,NETWORK,LOW,NONE,NONE,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2025-0762,2025-01-29 11:15:09.593000+00:00,2026-06-17 08:27:06.830000+00:00,Analyzed,CWE-416,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,8.8,HIGH,NETWORK,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-24527,2025-01-29 17:15:29.873000+00:00,2026-06-17 08:59:10.410000+00:00,Deferred,CWE-732,2026-09-10T23:40:04.178604Z,3.1,cve@mitre.org,8.0,HIGH,NETWORK,HIGH,HIGH,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-24791,2025-01-29 17:15:30.020000+00:00,2026-06-17 08:59:36.977000+00:00,Analyzed,CWE-281,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,HIGH,NONE,,,,,,,,,,,0,
CVE-2024-48852,2025-01-29 19:15:18.720000+00:00,2026-06-17 07:58:53.683000+00:00,Deferred,CWE-532,2026-09-10T23:40:04.178604Z,4.0,cybersecurity@ch.abb.com,6.9,MEDIUM,NETWORK,LOW,NONE,NONE,,,,,,,,,,,,,,0,
CVE-2024-11187,2025-01-29 22:15:28.637000+00:00,2026-06-17 06:57:14.430000+00:00,Deferred,CWE-405,2026-09-10T23:40:04.178604Z,3.1,security-officer@isc.org,7.5,HIGH,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2024-12705,2025-01-29 22:15:28.800000+00:00,2026-06-17 07:00:18.683000+00:00,Deferred,CWE-770,2026-09-10T23:40:04.178604Z,3.1,security-officer@isc.org,7.5,HIGH,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2024-57395,2025-01-29 22:15:29.810000+00:00,2026-06-17 08:13:32.630000+00:00,Deferred,CWE-522,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2024-57509,2025-01-29 22:15:29.907000+00:00,2026-06-17 08:13:38.617000+00:00,Deferred,CWE-120,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,7.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2024-57510,2025-01-29 22:15:29.993000+00:00,2026-06-17 08:13:38.757000+00:00,Deferred,CWE-120,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,7.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2024-57665,2025-01-29 23:15:22.597000+00:00,2026-06-17 08:13:53.820000+00:00,Analyzed,CWE-89,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-0848,2025-01-30 02:15:25.597000+00:00,2026-06-17 08:27:15.343000+00:00,Analyzed,CWE-119,2026-09-10T23:40:04.178604Z,4.0,cna@vuldb.com,7.1,HIGH,NETWORK,LOW,LOW,NONE,,,,,,,,,,,,,,0,
CVE-2025-0849,2025-01-30 02:15:25.783000+00:00,2026-06-17 08:27:15.477000+00:00,Analyzed,CWE-266,2026-09-10T23:40:04.178604Z,4.0,cna@vuldb.com,5.3,MEDIUM,NETWORK,LOW,LOW,NONE,,,,,,,,,,,,,,0,
CVE-2024-13380,2025-01-30 13:15:09.107000+00:00,2026-06-17 07:01:54.147000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,3.1,security@wordfence.com,6.4,MEDIUM,NETWORK,LOW,LOW,NONE,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2024-12320,2025-01-30 14:15:32.180000+00:00,2026-06-17 06:59:29.403000+00:00,Modified,CWE-79,2026-09-10T23:40:04.178604Z,3.1,security@wordfence.com,6.1,MEDIUM,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2024-12821,2025-01-30 14:15:32.843000+00:00,2026-06-17 07:00:34.857000+00:00,Analyzed,CWE-862,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,6.5,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,HIGH,NONE,,,,,,,,,,,0,
CVE-2024-13349,2025-01-30 14:15:33.333000+00:00,2026-06-17 07:01:50.037000+00:00,Modified,CWE-79,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.4,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2025-22218,2025-01-30 15:15:18.487000+00:00,2026-06-17 08:45:40.467000+00:00,Analyzed,CWE-209,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,7.7,HIGH,NETWORK,LOW,LOW,NONE,HIGH,NONE,NONE,,,,,,,,,,,0,
CVE-2025-0683,2025-01-30 19:15:14.460000+00:00,2026-06-17 08:26:57.770000+00:00,Deferred,CWE-359,2026-09-10T23:40:04.178604Z,4.0,ics-cert@hq.dhs.gov,8.2,HIGH,NETWORK,LOW,NONE,NONE,,,,,,,,,,,,,,0,
CVE-2025-24502,2025-01-30 19:15:14.863000+00:00,2026-06-17 08:59:07.967000+00:00,Deferred,CWE-384,2026-09-10T23:40:04.178604Z,4.0,secure@symantec.com,5.3,MEDIUM,ADJACENT,LOW,NONE,NONE,,,,,,,,,,,,,,0,
CVE-2025-0146,2025-01-30 20:15:34.907000+00:00,2026-06-17 08:25:58.230000+00:00,Analyzed,CWE-59,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.0,MEDIUM,LOCAL,LOW,LOW,REQUIRED,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2024-11610,2025-01-30 21:15:13.303000+00:00,2026-06-17 06:58:03.877000+00:00,Analyzed,CWE-119,2026-09-10T23:40:04.178604Z,3.0,zdi-disclosures@trendmicro.com,7.8,HIGH,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2024-23962,2025-01-31 00:15:09.367000+00:00,2026-06-17 07:13:57.800000+00:00,Analyzed,CWE-200,2026-09-10T23:40:04.178604Z,3.1,ics-cert@hq.dhs.gov,5.3,MEDIUM,NETWORK,LOW,NONE,NONE,LOW,NONE,NONE,,,,,,,,,,,0,
CVE-2024-23963,2025-01-31 00:15:09.483000+00:00,2026-06-17 07:13:57.917000+00:00,Analyzed,CWE-94,2026-09-10T23:40:04.178604Z,3.1,ics-cert@hq.dhs.gov,8.0,HIGH,ADJACENT_NETWORK,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-22265,2025-01-31 09:15:07.167000+00:00,2026-06-17 08:46:00.697000+00:00,Deferred,CWE-862,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,6.5,MEDIUM,NETWORK,LOW,NONE,NONE,NONE,LOW,LOW,,,,,,,,,,,0,
CVE-2025-23978,2025-01-31 09:15:08.830000+00:00,2026-06-17 08:57:49.727000+00:00,Deferred,CWE-352,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,7.1,HIGH,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2025-23990,2025-01-31 09:15:09.577000+00:00,2026-06-17 08:57:50.923000+00:00,Deferred,CWE-352,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,7.1,HIGH,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2025-24608,2025-01-31 09:15:10.767000+00:00,2026-06-17 08:59:18.657000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,7.1,HIGH,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2024-12415,2025-01-31 11:15:09.657000+00:00,2026-06-17 06:59:40.903000+00:00,Deferred,CWE-94,2026-09-10T23:40:04.178604Z,3.1,security@wordfence.com,6.5,MEDIUM,NETWORK,LOW,NONE,NONE,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2024-13662,2025-01-31 11:15:09.830000+00:00,2026-06-17 07:02:29.110000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,3.1,security@wordfence.com,6.4,MEDIUM,NETWORK,LOW,LOW,NONE,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2024-45089,2025-01-31 16:15:34.177000+00:00,2026-06-17 07:53:33.430000+00:00,Analyzed,CWE-203,2026-09-10T23:40:04.178604Z,3.1,psirt@us.ibm.com,4.3,MEDIUM,NETWORK,LOW,LOW,NONE,LOW,NONE,NONE,,,,,,,,,,,0,
CVE-2024-57432,2025-01-31 17:15:15.993000+00:00,2026-06-17 08:13:34.437000+00:00,Analyzed,CWE-287,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,7.5,HIGH,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,,,,,,,,,,,0,
CVE-2025-0938,2025-01-31 18:15:38.053000+00:00,2026-07-31 14:16:42.597000+00:00,Deferred,CWE-20,2026-09-10T23:40:04.178604Z,4.0,cna@python.org,6.3,MEDIUM,NETWORK,HIGH,NONE,NONE,,,,,,,,,,,,,,0,
CVE-2024-12184,2025-02-01 04:15:30.443000+00:00,2026-06-17 06:59:12.173000+00:00,Analyzed,CWE-862,2026-09-10T23:40:04.178604Z,3.1,security@wordfence.com,5.3,MEDIUM,NETWORK,LOW,NONE,NONE,LOW,NONE,NONE,,,,,,,,,,,0,
CVE-2024-12620,2025-02-01 04:15:30.583000+00:00,2026-06-17 07:00:09.530000+00:00,Analyzed,CWE-862,2026-09-10T23:40:04.178604Z,3.1,security@wordfence.com,5.3,MEDIUM,NETWORK,LOW,NONE,NONE,NONE,LOW,NONE,,,,,,,,,,,0,
CVE-2024-13098,2025-02-01 06:15:31.010000+00:00,2026-06-17 07:01:10.810000+00:00,Analyzed,CWE-79,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,5.4,MEDIUM,NETWORK,LOW,LOW,NONE,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2024-13428,2025-02-01 08:15:09.910000+00:00,2026-06-17 07:01:59.670000+00:00,Analyzed,CWE-639,2026-09-10T23:40:04.178604Z,3.1,security@wordfence.com,5.3,MEDIUM,NETWORK,LOW,NONE,NONE,NONE,LOW,NONE,,,,,,,,,,,0,
CVE-2025-0946,2025-02-01 16:15:27.180000+00:00,2026-06-17 08:27:24.883000+00:00,Analyzed,CWE-89,2026-09-10T23:40:04.178604Z,4.0,cna@vuldb.com,5.3,MEDIUM,NETWORK,LOW,LOW,NONE,,,,,,,,,,,,,,0,
CVE-2025-0948,2025-02-01 18:15:27.087000+00:00,2026-06-17 08:27:25.157000+00:00,Analyzed,CWE-89,2026-09-10T23:40:04.178604Z,4.0,cna@vuldb.com,5.3,MEDIUM,NETWORK,LOW,LOW,NONE,,,,,,,,,,,,,,0,
CVE-2024-0131,2025-02-02 01:15:24.640000+00:00,2026-06-17 06:52:50.557000+00:00,Deferred,CWE-805,2026-09-10T23:40:04.178604Z,3.1,psirt@nvidia.com,4.4,MEDIUM,LOCAL,LOW,HIGH,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2025-0973,2025-02-03 01:15:07.263000+00:00,2026-06-17 08:27:27.643000+00:00,Analyzed,CWE-22,2026-09-10T23:40:04.178604Z,4.0,cna@vuldb.com,5.3,MEDIUM,NETWORK,LOW,LOW,NONE,,,,,,,,,,,,,,0,
CVE-2025-20634,2025-02-03 04:15:08.423000+00:00,2026-06-17 08:41:42.637000+00:00,Modified,CWE-787,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-20641,2025-02-03 04:15:09.210000+00:00,2026-06-17 08:41:43.707000+00:00,Analyzed,CWE-787,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,6.6,MEDIUM,PHYSICAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-22688,2025-02-03 15:15:19.007000+00:00,2026-06-17 08:49:16.920000+00:00,Deferred,CWE-352,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,7.1,HIGH,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2025-24574,2025-02-03 15:15:26.013000+00:00,2026-06-17 08:59:15.150000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,7.1,HIGH,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2024-36437,2025-02-03 18:15:33.733000+00:00,2026-06-17 07:36:43.113000+00:00,Deferred,CWE-926,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,6.5,MEDIUM,NETWORK,LOW,NONE,NONE,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2025-22978,2025-02-03 20:15:36.720000+00:00,2026-06-17 08:51:17.260000+00:00,Modified,CWE-74,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-25064,2025-02-03 20:15:37.257000+00:00,2026-06-17 09:00:13.910000+00:00,Analyzed,CWE-89,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,8.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2024-56901,2025-02-03 21:15:14.157000+00:00,2026-06-17 08:13:03.603000+00:00,Deferred,CWE-352,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,8.8,HIGH,NETWORK,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2024-35177,2025-02-03 22:15:27.600000+00:00,2026-06-17 07:34:29.370000+00:00,Analyzed,CWE-284,2026-09-10T23:40:04.178604Z,3.1,security-advisories@github.com,7.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-24371,2025-02-03 22:15:28.460000+00:00,2026-06-17 08:58:55.260000+00:00,Deferred,CWE-703,2026-09-10T23:40:04.178604Z,4.0,security-advisories@github.com,7.1,HIGH,NETWORK,LOW,LOW,NONE,,,,,,,,,,,,,,0,
CVE-2025-24906,2025-02-03 22:15:28.963000+00:00,2026-06-17 08:59:49.380000+00:00,Analyzed,CWE-89,2026-09-10T23:40:04.178604Z,4.0,security-advisories@github.com,10.0,CRITICAL,NETWORK,LOW,NONE,NONE,,,,,,,,,,,,,,0,
CVE-2025-20883,2025-02-04 08:15:29.210000+00:00,2026-06-17 08:42:08.167000+00:00,Analyzed,,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,4.6,MEDIUM,PHYSICAL,LOW,NONE,NONE,HIGH,NONE,NONE,,,,,,,,,,,0,
CVE-2025-20900,2025-02-04 08:15:31.573000+00:00,2026-06-17 08:42:10.230000+00:00,Analyzed,CWE-787,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,4.4,MEDIUM,LOCAL,LOW,HIGH,NONE,NONE,HIGH,NONE,,,,,,,,,,,0,
CVE-2025-23015,2025-02-04 10:15:09.097000+00:00,2026-06-17 08:51:26.447000+00:00,Analyzed,CWE-267,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,8.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-1009,2025-02-04 14:15:31.653000+00:00,2026-06-17 08:38:13.013000+00:00,Modified,CWE-416,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-1012,2025-02-04 14:15:32+00:00,2026-06-17 08:38:13.470000+00:00,Modified,CWE-416,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,7.5,HIGH,NETWORK,HIGH,NONE,REQUIRED,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-1016,2025-02-04 14:15:32.467000+00:00,2026-06-17 08:38:14.057000+00:00,Modified,CWE-787,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-1020,2025-02-04 14:15:32.953000+00:00,2026-06-17 08:38:14.650000+00:00,Modified,CWE-787,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-0825,2025-02-04 15:15:19.420000+00:00,2026-06-17 08:27:12.473000+00:00,Analyzed,CWE-113,2026-09-10T23:40:04.178604Z,4.0,596c5446-0ce5-4ba2-aa66-48b3b757a647,6.9,MEDIUM,NETWORK,LOW,NONE,ACTIVE,,,,,,,,,,,,,,0,
CVE-2025-22675,2025-02-04 15:15:21.433000+00:00,2026-06-17 08:49:10.777000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,6.5,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2025-23058,2025-02-04 18:15:35.423000+00:00,2026-06-17 08:51:46.553000+00:00,Analyzed,CWE-1390,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,8.1,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,NONE,,,,,,,,,,,0,
CVE-2025-23059,2025-02-04 18:15:35.570000+00:00,2026-06-17 08:51:47.037000+00:00,Analyzed,CWE-22,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,4.9,MEDIUM,NETWORK,LOW,HIGH,NONE,HIGH,NONE,NONE,,,,,,,,,,,0,
CVE-2025-24971,2025-02-04 19:15:33.827000+00:00,2026-06-17 08:59:54.343000+00:00,Deferred,CWE-78,2026-09-10T23:40:04.178604Z,4.0,security-advisories@github.com,9.5,CRITICAL,NETWORK,LOW,NONE,NONE,,,,,,,,,,,,,,0,
CVE-2025-22601,2025-02-04 21:15:27.800000+00:00,2026-06-17 08:48:36.563000+00:00,Analyzed,CWE-22,2026-09-10T23:40:04.178604Z,3.1,security-advisories@github.com,3.1,LOW,NETWORK,HIGH,NONE,REQUIRED,NONE,LOW,NONE,,,,,,,,,,,0,
CVE-2025-20179,2025-02-05 17:15:25.210000+00:00,2026-06-17 08:40:59.650000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,3.1,psirt@cisco.com,6.1,MEDIUM,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2024-57064,2025-02-05 22:15:30.790000+00:00,2026-06-17 08:13:15.677000+00:00,Deferred,CWE-1321,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,7.5,HIGH,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2024-57086,2025-02-05 22:15:32.810000+00:00,2026-06-17 08:13:18.650000+00:00,Deferred,CWE-1321,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,7.5,HIGH,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2024-57520,2025-02-05 22:15:32.923000+00:00,2026-06-17 08:13:39.347000+00:00,Modified,CWE-732,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2024-38317,2025-02-05 23:15:09.407000+00:00,2026-06-17 07:39:56.240000+00:00,Analyzed,CWE-79,2026-09-10T23:40:04.178604Z,3.1,psirt@us.ibm.com,4.8,MEDIUM,NETWORK,LOW,HIGH,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2024-49791,2025-02-06 00:15:26.420000+00:00,2026-06-17 08:00:27.030000+00:00,Analyzed,CWE-79,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.4,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2024-49792,2025-02-06 00:15:26.570000+00:00,2026-06-17 08:00:27.147000+00:00,Analyzed,CWE-79,2026-09-10T23:40:04.178604Z,3.1,psirt@us.ibm.com,5.4,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2024-49793,2025-02-06 00:15:26.723000+00:00,2026-06-17 08:00:27.260000+00:00,Analyzed,CWE-79,2026-09-10T23:40:04.178604Z,3.1,psirt@us.ibm.com,5.4,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2024-51547,2025-02-06 05:15:12.850000+00:00,2026-06-17 08:05:53.920000+00:00,Modified,CWE-798,2026-09-10T23:40:04.178604Z,4.0,cybersecurity@ch.abb.com,9.3,CRITICAL,NETWORK,LOW,NONE,NONE,,,,,,,,,,,,,,0,
CVE-2024-57956,2025-02-06 13:15:39.723000+00:00,2026-06-17 08:14:19.107000+00:00,Analyzed,CWE-125,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,7.5,HIGH,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2025-1078,2025-02-06 17:15:21.040000+00:00,2026-06-17 08:38:20.823000+00:00,Deferred,CWE-266,2026-09-10T23:40:04.178604Z,4.0,cna@vuldb.com,4.8,MEDIUM,LOCAL,LOW,LOW,NONE,,,,,,,,,,,,,,0,
CVE-2024-56467,2025-02-06 21:15:21.600000+00:00,2026-06-17 08:12:13.920000+00:00,Analyzed,CWE-209,2026-09-10T23:40:04.178604Z,3.1,psirt@us.ibm.com,3.3,LOW,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,,,,,,,,,,,0,
CVE-2024-54909,2025-02-06 22:15:38.250000+00:00,2026-06-17 08:10:46.377000+00:00,Deferred,CWE-22,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,8.1,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,NONE,,,,,,,,,,,0,
CVE-2025-1085,2025-02-07 01:15:07.930000+00:00,2026-06-17 08:38:21.750000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,4.0,cna@vuldb.com,5.3,MEDIUM,NETWORK,LOW,NONE,PASSIVE,,,,,,,,,,,,,,0,
CVE-2025-1072,2025-02-07 04:15:07.737000+00:00,2026-06-17 08:38:20.090000+00:00,Analyzed,CWE-770,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,6.5,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2025-1077,2025-02-07 09:15:08.380000+00:00,2026-06-17 08:38:20.680000+00:00,Deferred,CWE-20,2026-09-10T23:40:04.178604Z,4.0,incident@nbu.gov.sk,9.5,CRITICAL,NETWORK,HIGH,NONE,NONE,,,,,,,,,,,,,,0,
CVE-2025-25071,2025-02-07 10:15:11.840000+00:00,2026-06-17 09:00:14.867000+00:00,Deferred,CWE-352,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,7.1,HIGH,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2025-25085,2025-02-07 10:15:13.980000+00:00,2026-06-17 09:00:16.267000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,6.5,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2025-25104,2025-02-07 10:15:16.027000+00:00,2026-06-17 09:00:18.170000+00:00,Deferred,CWE-352,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,7.1,HIGH,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2025-25107,2025-02-07 10:15:16.570000+00:00,2026-06-17 09:00:18.463000+00:00,Deferred,CWE-352,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,9.6,CRITICAL,NETWORK,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-25138,2025-02-07 10:15:18.663000+00:00,2026-06-17 09:00:21.670000+00:00,Deferred,CWE-352,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,7.1,HIGH,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2025-25149,2025-02-07 10:15:20.420000+00:00,2026-06-17 09:00:22.750000+00:00,Deferred,CWE-352,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,7.1,HIGH,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,LOW,,,,,,,,,,,0,
